,Name,Best Solution Cost,Optimal Value,Run Time,,,Name,Best Solution Cost,Optimal Value,Run Time
0,A-n32-k5,1076.272601,784,2.22,,0,A-n32-k5,1058.050929,784,3.56
1,A-n33-k5,822.8250288,661,1.83,,1,A-n33-k5,856.3593691,661,4.46
2,A-n33-k6,811.5325693,742,2.27,,2,A-n33-k6,970.5936243,742,3.83
3,A-n34-k5,1040.403727,778,1.98,,3,A-n34-k5,1019.056801,778,2.94
4,A-n36-k5,992.1797546,799,2.72,,4,A-n36-k5,1176.378834,799,3.86
5,A-n37-k5,944.9817571,669,1.92,,5,A-n37-k5,1006.629552,669,6.86
6,A-n37-k6,1262.366675,949,1.88,,6,A-n37-k6,1141.887882,949,3.64
7,A-n38-k5,1259.70613,730,1.7,,7,A-n38-k5,1049.158924,730,3.68
8,A-n39-k5,1306.127206,822,2.39,,8,A-n39-k5,1227.827405,822,6.84
9,A-n39-k6,1113.380566,831,2.17,,9,A-n39-k6,1120.16718,831,6.28
10,A-n44-k6,1418.036067,937,1.89,,10,A-n44-k6,1358.567825,937,3.24
11,A-n45-k6,1330.921322,944,2.15,,11,A-n45-k6,1429.397114,944,3.3
12,A-n45-k7,1358.961804,1146,2.42,,12,A-n45-k7,1406.07279,1146,4.34
13,A-n46-k7,1095.061813,914,3.43,,13,A-n46-k7,1219.542834,914,3.81
14,A-n48-k7,1351.383551,1073,2.43,,14,A-n48-k7,1415.907044,1073,3.73
15,A-n53-k7,1660.6643,1010,1.9,,15,A-n53-k7,1540.999776,1010,6.63
16,A-n54-k7,1689.979251,1167,2.35,,16,A-n54-k7,1682.074103,1167,4.37
17,A-n55-k9,1506.102427,1073,2.5,,17,A-n55-k9,1491.237697,1073,6.01
18,A-n60-k9,1734.2648,1408,2.57,,18,A-n60-k9,1733.302185,1408,4.13
19,A-n61-k9,1529.752104,1035,3.39,,19,A-n61-k9,1392.692621,1035,5.73
20,A-n62-k8,1926.672388,1290,2.52,,20,A-n62-k8,1925.342833,1290,4.65
21,A-n63-k10,1706.202001,1315,2.52,,21,A-n63-k10,1764.035964,1315,4.06
22,A-n63-k9,2088.217692,1634,2.73,,22,A-n63-k9,1967.701549,1634,3.86
23,A-n64-k9,1930.742858,1402,3.31,,23,A-n64-k9,1902.273563,1402,3.76
24,A-n65-k9,2008.865514,1177,2.66,,24,A-n65-k9,1700.655888,1177,4.1
25,A-n69-k9,1685.990706,1168,2.94,,25,A-n69-k9,1630.655186,1168,3.58
26,A-n80-k10,2450.88928,1764,3.44,,26,A-n80-k10,2673.297569,1764,5.05
